Pays;Dpt;Code INSEE;CP;Commune;Code agence;Code Directionnel;Latitude;Longitude;Commune_agence;Code postal;Latitude_agence;Longitude_agence;Distance (km);Zone
FR;14;14166;14880;COLLEVILLE MONTGOMERY;NT14G;14G;49.2744445800782;-0.298332989215849;Grentheville;14540;49.1509627229952;-0.297355055809021;13.73;Zone 1
FR;14;14167;14460;COLOMBELLES;NT14G;14G;49.203609466553;-0.300000011920932;Grentheville;14540;49.1509627229952;-0.297355055809021;5.86;Zone 1
FR;14;14168;14710;COLOMBIERES;NT50S;50S;49.2961120605469;-0.981110990047432;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;27.8;Zone 2
FR;14;14169;14480;COLOMBIERS SUR SEULLES;NT14G;14G;49.2955551147461;-0.51083302497864;Grentheville;14540;49.1509627229952;-0.297355055809021;22.37;Zone 2
FR;14;14170;14610;COLOMBY SUR THAON;NT14G;14G;49.2649993896477;-0.412499994039543;Grentheville;14540;49.1509627229952;-0.297355055809021;15.21;Zone 1
FR;14;14171;14220;COMBRAY;NT14G;14G;48.9494438171392;-0.438333004713059;Grentheville;14540;49.1509627229952;-0.297355055809021;24.67;Zone 2
FR;14;14172;14520;COMMES;NT14G;14G;49.3372230529789;-0.737778007984183;Grentheville;14540;49.1509627229952;-0.297355055809021;38.18;Zone 2
FR;14;14173;14270;CONDE SUR IFS;NT14G;14G;49.0416679382321;-0.126388996839518;Grentheville;14540;49.1509627229952;-0.297355055809021;17.43;Zone 1
FR;14;14174;14110;CONDE EN NORMANDIE;NT14G;14G;48.8530578613278;-0.550278007984158;Grentheville;14540;49.1509627229952;-0.297355055809021;37.95;Zone 2
FR;14;14175;14400;CONDE SUR SEULLES;NT14G;14G;49.2236099243159;-0.635555982589699;Grentheville;14540;49.1509627229952;-0.297355055809021;25.94;Zone 2
FR;14;14176;14540;CONTEVILLE;NT14G;14G;49.0886116027828;-0.235277995467192;Grentheville;14540;49.1509627229952;-0.297355055809021;8.28;Zone 1
FR;14;14177;14130;COQUAINVILLIERS;NT14G;14G;49.1977767944337;0.209444001317018;Grentheville;14540;49.1509627229952;-0.297355055809021;37.32;Zone 2
FR;14;14178;14340;CORBON;NT14G;14G;49.1413879394532;-0.0327779985964298;Grentheville;14540;49.1509627229952;-0.297355055809021;19.33;Zone 1
FR;14;14179;14100;CORDEBUGLE;NT14G;14G;49.1105575561519;0.380555987358091;Grentheville;14540;49.1509627229952;-0.297355055809021;49.68;Zone 3
FR;14;14180;14700;CORDEY;NT14G;14G;48.852779388428;-0.229443997144701;Grentheville;14540;49.1509627229952;-0.297355055809021;33.53;Zone 2
FR;14;14181;14123;CORMELLES LE ROYAL;NT14G;14G;49.1547203063962;-0.330832988023761;Grentheville;14540;49.1509627229952;-0.297355055809021;2.48;Zone 1
FR;14;14182;14240;CORMOLAIN;NT50S;50S;49.1294441223137;-0.854722023010273;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;13.62;Zone 1
FR;14;14183;14690;COSSESSEVILLE;NT14G;14G;48.8969421386718;-0.420278012752532;Grentheville;14540;49.1509627229952;-0.297355055809021;29.65;Zone 2
FR;14;14184;14400;COTTUN;NT14G;14G;49.2727775573731;-0.788610994815821;Grentheville;14540;49.1509627229952;-0.297355055809021;38.27;Zone 2
FR;14;14185;14130;COUDRAY RABUT;NT14G;14G;49.2997207641602;0.171666994690898;Grentheville;14540;49.1509627229952;-0.297355055809021;37.96;Zone 2
FR;14;14186;14480;COULOMBS;NT14G;14G;49.2519454956051;-0.560277998447422;Grentheville;14540;49.1509627229952;-0.297355055809021;22.21;Zone 2
FR;14;14187;14500;COULONCES;NT50S;50S;48.8738899230958;-0.914444029331198;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;19.98;Zone 1
FR;14;14188;14310;COULVAIN;NT50S;50S;49.0466651916501;-0.725000023841869;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;19.49;Zone 1
FR;14;14189;14140;COUPESARTE;NT14G;14G;49.0588874816889;0.107500001788138;Grentheville;14540;49.1509627229952;-0.297355055809021;31.28;Zone 2
FR;14;14190;14170;COURCY;NT14G;14G;48.9730567932128;-0.0450000017881389;Grentheville;14540;49.1509627229952;-0.297355055809021;27.05;Zone 2
FR;14;14191;14470;COURSEULLES SUR MER;NT14G;14G;49.3302764892579;-0.45583298802376;Grentheville;14540;49.1509627229952;-0.297355055809021;23.04;Zone 2
FR;14;14192;14380;COURSON;NT50V;50V;48.855278015137;-1.07972204685212;Villedieu-les-Po̻les;50800;48.8424;-1.23952;11.82;Zone 1
FR;14;14193;14100;COURTONNE LA MEURDRAC;NT14G;14G;49.1258316040042;0.322777986526487;Grentheville;14540;49.1509627229952;-0.297355055809021;45.34;Zone 3
FR;14;14194;14290;COURTONNE LES DEUX EGLISES;NT14G;14G;49.0825004577642;0.37333300709724;Grentheville;14540;49.1509627229952;-0.297355055809021;49.55;Zone 3
FR;14;14195;14260;COURVAUDON;NT50S;50S;49.0311126708979;-0.574999988079075;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;30.51;Zone 2
FR;14;14196;14480;CREPON;NT14G;14G;49.3175010681152;-0.549722015857697;Grentheville;14540;49.1509627229952;-0.297355055809021;26.09;Zone 2
FR;14;14197;14440;CRESSERONS;NT14G;14G;49.2905578613281;-0.35249999165535;Grentheville;14540;49.1509627229952;-0.297355055809021;16.04;Zone 1
FR;14;14198;14430;CRESSEVEUILLE;NT14G;14G;49.2369422912601;0.0266670007258649;Grentheville;14540;49.1509627229952;-0.297355055809021;25.48;Zone 2
FR;14;14199;14290;LA CRESSONNIERE;NT14G;14G;49.017283409815;0.333625182659;Grentheville;14540;49.1509627229952;-0.297355055809021;48.43;Zone 3
FR;14;14200;14480;CREULLY SUR SEULLES;NT14G;14G;49.284442901611;-0.539444029331211;Grentheville;14540;49.1509627229952;-0.297355055809021;23.05;Zone 2
FR;14;14201;14340;CREVECOEUR EN AUGE;NT14G;14G;49.117221832275;0.0158329997211688;Grentheville;14540;49.1509627229952;-0.297355055809021;23.16;Zone 2
FR;14;14202;14113;CRICQUEBOEUF;NT14G;14G;49.4033317565918;0.148056000471119;Grentheville;14540;49.1509627229952;-0.297355055809021;42.87;Zone 3
FR;14;14203;14430;CRICQUEVILLE EN AUGE;NT14G;14G;49.2416687011719;-0.0616669990122297;Grentheville;14540;49.1509627229952;-0.297355055809021;19.92;Zone 1
FR;14;14204;14450;CRICQUEVILLE EN BESSIN;NT50S;50S;49.3777770996088;-0.998889029026005;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;36.88;Zone 2
FR;14;14205;14250;CRISTOT;NT14G;14G;49.1955566406252;-0.577499985694891;Grentheville;14540;49.1509627229952;-0.297355055809021;21.02;Zone 2
FR;14;14206;14620;CROCY;NT14G;14G;48.8802795410159;-0.0649999976158129;Grentheville;14540;49.1509627229952;-0.297355055809021;34.57;Zone 2
FR;14;14207;14220;CROISILLES;NT14G;14G;48.9977798461908;-0.455000013113022;Grentheville;14540;49.1509627229952;-0.297355055809021;20.56;Zone 2
FR;14;14208;14370;CROISSANVILLE;NT14G;14G;49.1194458007809;-0.101667001843447;Grentheville;14540;49.1509627229952;-0.297355055809021;14.7;Zone 1
FR;14;14209;14400;CROUAY;NT14G;14G;49.2669448852539;-0.804166972637184;Grentheville;14540;49.1509627229952;-0.297355055809021;39.12;Zone 2
FR;14;14210;14140;LA CROUPTE;NT14G;14G;49.0216674804692;0.28638899326324;Grentheville;14540;49.1509627229952;-0.297355055809021;45.0;Zone 3
FR;14;14211;14220;CULEY LE PATRY;NT14G;14G;48.9516677856452;-0.529443979263308;Grentheville;14540;49.1509627229952;-0.297355055809021;27.91;Zone 2
FR;14;14212;14480;CULLY;NT14G;14G;49.250556945801;-0.531388998031618;Grentheville;14540;49.1509627229952;-0.297355055809021;20.34;Zone 2
FR;14;14213;14220;CURCY SUR ORNE;NT14G;14G;49.0141677856448;-0.517221987247471;Grentheville;14540;49.1509627229952;-0.297355055809021;22.12;Zone 2
FR;14;14214;14400;CUSSY;NT14G;14G;49.2838897705082;-0.762777984142287;Grentheville;14540;49.1509627229952;-0.297355055809021;36.99;Zone 2
FR;14;14215;14840;CUVERVILLE;NT14G;14G;49.1911125183112;-0.263056010007859;Grentheville;14540;49.1509627229952;-0.297355055809021;5.12;Zone 1
FR;14;14216;14620;DAMBLAINVILLE;NT14G;14G;48.916110992432;-0.111943997442721;Grentheville;14540;49.1509627229952;-0.297355055809021;29.43;Zone 2
FR;14;14217;14350;DAMPIERRE;NT50S;50S;49.044723510742;-0.86888897418974;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;8.97;Zone 1
FR;14;14218;14430;DANESTAL;NT14G;14G;49.255001068115;0.0152780003845691;Grentheville;14540;49.1509627229952;-0.297355055809021;25.55;Zone 2
FR;14;14219;14770;DANVOU LA FERRIERE;NT50S;50S;48.956943511963;-0.671388983726497;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;25.45;Zone 2
FR;14;14220;14800;DEAUVILLE;NT14G;14G;49.3561096191407;0.0722220018506053;Grentheville;14540;49.1509627229952;-0.297355055809021;35.28;Zone 2
FR;14;14221;14840;DEMOUVILLE;NT14G;14G;49.1775016784672;-0.264443993568418;Grentheville;14540;49.1509627229952;-0.297355055809021;3.8;Zone 1
FR;14;14222;14350;LE DESERT;NT50S;50S;48.9063873291023;-0.80861097574235;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;20.53;Zone 2
FR;14;14223;14690;LE DETROIT;NT14G;14G;48.8672218322753;-0.348333001136782;Grentheville;14540;49.1509627229952;-0.297355055809021;31.77;Zone 2
FR;14;14224;14230;DEUX JUMEAUX;NT50S;50S;49.3491668701172;-0.96111100912096;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;33.76;Zone 2
FR;14;14225;14160;DIVES SUR MER;NT14G;14G;49.2863883972171;-0.0961109995842005;Grentheville;14540;49.1509627229952;-0.297355055809021;21.02;Zone 2
FR;14;14226;14220;DONNAY;NT14G;14G;48.9541664123542;-0.416388988494872;Grentheville;14540;49.1509627229952;-0.297355055809021;23.55;Zone 2
FR;14;14227;14430;DOUVILLE EN AUGE;NT14G;14G;49.2616653442381;-0.025000000372529;Grentheville;14540;49.1509627229952;-0.297355055809021;23.35;Zone 2
FR;14;14228;14440;DOUVRES LA DELIVRANDE;NT14G;14G;49.2902793884283;-0.383332997560499;Grentheville;14540;49.1509627229952;-0.297355055809021;16.71;Zone 1
FR;14;14229;14430;DOZULE;NT14G;14G;49.2330551147459;-0.0416669994592672;Grentheville;14540;49.1509627229952;-0.297355055809021;20.75;Zone 2
FR;14;14230;14130;DRUBEC;NT14G;14G;49.2544441223141;0.11277800053358;Grentheville;14540;49.1509627229952;-0.297355055809021;32.03;Zone 2
FR;14;14231;14340;BEAUFOUR DRUVAL;NT14G;14G;49.2077789306639;0.0319439992308621;Grentheville;14540;49.1509627229952;-0.297355055809021;24.83;Zone 2
FR;14;14232;14250;DUCY STE MARGUERITE;NT14G;14G;49.2252769470211;-0.611388981342339;Grentheville;14540;49.1509627229952;-0.297355055809021;24.34;Zone 2
FR;14;14233;14270;ECAJEUL;NT14G;14G;49.071759017683;-0.038286983053;Grentheville;14540;49.1509627229952;-0.297355055809021;20.86;Zone 2
FR;14;14234;14170;ECOTS;NT14G;14G;48.988646245091;0.029141781865;Grentheville;14540;49.1509627229952;-0.297355055809021;29.92;Zone 2
FR;14;14235;14710;ECRAMMEVILLE;NT50S;50S;49.3230552673339;-0.944444000720991;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;30.98;Zone 2
FR;14;14236;14250;ELLON;NT14G;14G;49.2200012207033;-0.677500009536735;Grentheville;14540;49.1509627229952;-0.297355055809021;28.76;Zone 2
FR;14;14237;14630;EMIEVILLE;NT14G;14G;49.1577796936041;-0.2211109995842;Grentheville;14540;49.1509627229952;-0.297355055809021;5.61;Zone 1
FR;14;14238;14800;ENGLESQUEVILLE EN AUGE;NT14G;14G;49.3325004577639;0.146110996603968;Grentheville;14540;49.1509627229952;-0.297355055809021;38.08;Zone 2
FR;14;14239;14710;ENGLESQUEVILLE LA PERCEE;NT50S;50S;49.3761100769043;-0.950277984142323;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;36.81;Zone 2
FR;14;14240;14170;EPANEY;NT14G;14G;48.949722290039;-0.1661110073328;Grentheville;14540;49.1509627229952;-0.297355055809021;24.35;Zone 2
FR;14;14241;14310;EPINAY SUR ODON;NT14G;14G;49.076667785645;-0.621388971805547;Grentheville;14540;49.1509627229952;-0.297355055809021;25.06;Zone 2
FR;14;14242;14610;EPRON;NT14G;14G;49.221389770508;-0.370555996894838;Grentheville;14540;49.1509627229952;-0.297355055809021;9.48;Zone 1
FR;14;14243;14600;EQUEMAUVILLE;NT14G;14G;49.391109466553;0.2080560028553;Grentheville;14540;49.1509627229952;-0.297355055809021;45.45;Zone 3
FR;14;14244;14700;ERAINES;NT14G;14G;48.9097213745119;-0.159167006611818;Grentheville;14540;49.1509627229952;-0.297355055809021;28.67;Zone 2
FR;14;14245;14270;ERNES;NT14G;14G;49.0175018310551;-0.12361100316048;Grentheville;14540;49.1509627229952;-0.297355055809021;19.53;Zone 1
FR;14;14246;14850;ESCOVILLE;NT14G;14G;49.2105560302728;-0.238888993859288;Grentheville;14540;49.1509627229952;-0.297355055809021;7.88;Zone 1
FR;14;14247;14170;ESCURES SUR FAVIERES;NT14G;14G;49.0241;-0.0939872;Grentheville;14540;49.1509627229952;-0.297355055809021;20.49;Zone 2
FR;14;14248;14220;ESPINS;NT14G;14G;48.9999999999999;-0.414999991655353;Grentheville;14540;49.1509627229952;-0.297355055809021;18.86;Zone 1
FR;14;14249;14210;ESQUAY NOTRE DAME;NT14G;14G;49.1130561828608;-0.471388995647432;Grentheville;14540;49.1509627229952;-0.297355055809021;13.38;Zone 1
FR;14;14250;14400;ESQUAY SUR SEULLES;NT14G;14G;49.2724990844733;-0.622222006320976;Grentheville;14540;49.1509627229952;-0.297355055809021;27.26;Zone 2
FR;14;14251;14220;ESSON;NT14G;14G;48.9641685485838;-0.45444399118423;Grentheville;14540;49.1509627229952;-0.297355055809021;23.74;Zone 2
FR;14;14252;14190;ESTREES LA CAMPAGNE;NT14G;14G;49.0144424438478;-0.23277799785137;Grentheville;14540;49.1509627229952;-0.297355055809021;15.9;Zone 1
FR;14;14253;14410;ESTRY;NT50S;50S;48.8983345031739;-0.733610987663295;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;25.05;Zone 2
FR;14;14254;14930;ETERVILLE;NT14G;14G;49.1422233581539;-0.42583298683167;Grentheville;14540;49.1509627229952;-0.297355055809021;9.42;Zone 1
FR;14;14255;14350;ETOUVY;NT50S;50S;48.8947219848632;-0.888611018657664;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;18.46;Zone 1
FR;14;14256;14400;ETREHAM;NT14G;14G;49.3216667175293;-0.796666979789735;Grentheville;14540;49.1509627229952;-0.297355055809021;41.02;Zone 3
FR;14;14257;14210;EVRECY;NT14G;14G;49.1005554199222;-0.498888999223711;Grentheville;14540;49.1509627229952;-0.297355055809021;15.74;Zone 1
FR;14;14258;14700;FALAISE;NT14G;14G;48.8947219848632;-0.193332999944693;Grentheville;14540;49.1509627229952;-0.297355055809021;29.49;Zone 2
FR;14;14259;14290;FAMILLY;NT14G;14G;48.9666671752928;0.355832993984219;Grentheville;14540;49.1509627229952;-0.297355055809021;51.95;Zone 3
FR;14;14260;14100;FAUGUERNON;NT14G;14G;49.1919441223139;0.270000010728842;Grentheville;14540;49.1509627229952;-0.297355055809021;41.62;Zone 3
FR;14;14261;14130;LE FAULQ;NT14G;14G;49.2266654968258;0.318332999944692;Grentheville;14540;49.1509627229952;-0.297355055809021;45.66;Zone 3
FR;14;14262;14350;LA FERRIERE AU DOYEN;NT50S;50S;49.033933505522;-0.810055248626;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;13.34;Zone 1
FR;14;14263;14770;LA FERRIERE DUVAL;NT50S;50S;48.968225040321;-0.675582651695;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;24.69;Zone 2
FR;14;14264;14350;LA FERRIERE HARANG;NT50S;50S;48.9775009155268;-0.89111101627348;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;10.6;Zone 1
FR;14;14265;14140;FERVAQUES;NT14G;14G;49.040000915527;0.254721999168398;Grentheville;14540;49.1509627229952;-0.297355055809021;42.17;Zone 3
FR;14;14266;14320;FEUGUEROLLES BULLY;NT14G;14G;49.1155548095698;-0.40416699647903;Grentheville;14540;49.1509627229952;-0.297355055809021;8.73;Zone 1
FR;14;14267;14240;FEUGUEROLLES SUR SEULLES;NT14G;14G;49.11346;-0.67154;Grentheville;14540;49.1509627229952;-0.297355055809021;27.62;Zone 2
FR;14;14268;14190;FIERVILLE BRAY;NT14G;14G;49.0683326721188;-0.188888996839521;Grentheville;14540;49.1509627229952;-0.297355055809021;12.13;Zone 1
FR;14;14269;14130;FIERVILLE LES PARCS;NT14G;14G;49.2400016784668;0.225556001067161;Grentheville;14540;49.1509627229952;-0.297355055809021;39.38;Zone 2
FR;14;14270;14100;FIRFOL;NT14G;14G;49.153610229492;0.320832997560502;Grentheville;14540;49.1509627229952;-0.297355055809021;45.1;Zone 3
FR;14;14271;14123;FLEURY SUR ORNE;NT14G;14G;49.1497230529788;-0.374444007873537;Grentheville;14540;49.1509627229952;-0.297355055809021;5.63;Zone 1
FR;14;14272;14710;LA FOLIE;NT50S;50S;49.2591667175291;-0.977500021457695;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;23.7;Zone 2
FR;14;14273;14290;LA FOLLETIERE ABENON;NT14G;14G;48.9811096191412;0.42583298683167;Grentheville;14540;49.1509627229952;-0.297355055809021;56.12;Zone 3
FR;14;14274;14790;FONTAINE ETOUPEFOUR;NT14G;14G;49.1452789306637;-0.45138901472092;Grentheville;14540;49.1509627229952;-0.297355055809021;11.26;Zone 1
FR;14;14275;14610;FONTAINE HENRY;NT14G;14G;49.2775001525881;-0.453332990407939;Grentheville;14540;49.1509627229952;-0.297355055809021;18.09;Zone 1
FR;14;14276;14190;FONTAINE LE PIN;NT14G;14G;48.974998474121;-0.282777994871138;Grentheville;14540;49.1509627229952;-0.297355055809021;19.6;Zone 1
FR;14;14277;14320;FONTENAY LE MARMION;NT14G;14G;49.0927772521969;-0.349444001913068;Grentheville;14540;49.1509627229952;-0.297355055809021;7.51;Zone 1
FR;14;14278;14250;FONTENAY LE PESNEL;NT14G;14G;49.1677780151368;-0.585833013057712;Grentheville;14540;49.1509627229952;-0.297355055809021;21.12;Zone 2
FR;14;14279;14380;FONTENERMONT;NT50V;50V;48.8247222900392;-1.10361099243162;Villedieu-les-Po̻les;50800;48.8424;-1.23952;10.17;Zone 1
FR;14;14280;14340;FORMENTIN;NT14G;14G;49.196388244629;0.142777994275088;Grentheville;14540;49.1509627229952;-0.297355055809021;32.49;Zone 2
FR;14;14281;14710;FORMIGNY LA BATAILLE;NT50S;50S;49.3372230529789;-0.898611009120929;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;33.06;Zone 2
FR;14;14282;14240;FOULOGNES;NT50S;50S;49.1413879394532;-0.818055987358103;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;16.51;Zone 1
FR;14;14283;14620;FOURCHES;NT14G;14G;48.86194229126;-0.0808330029249165;Grentheville;14540;49.1509627229952;-0.297355055809021;35.83;Zone 2
FR;14;14284;14700;FOURNEAUX LE VAL;NT14G;14G;48.8566665649411;-0.265832990407943;Grentheville;14540;49.1509627229952;-0.297355055809021;32.81;Zone 2
FR;14;14285;14340;LE FOURNET;NT14G;14G;49.2022209167483;0.107221998274328;Grentheville;14540;49.1509627229952;-0.297355055809021;30.04;Zone 2
FR;14;14286;14600;FOURNEVILLE;NT14G;14G;49.3561096191407;0.235833004117012;Grentheville;14540;49.1509627229952;-0.297355055809021;45.02;Zone 3
FR;14;14287;14630;FRENOUVILLE;NT14G;14G;49.1361122131348;-0.242221996188157;Grentheville;14540;49.1509627229952;-0.297355055809021;4.35;Zone 1
FR;14;14288;14480;LE FRESNE CAMILLY;NT14G;14G;49.2602767944339;-0.48916700482368;Grentheville;14540;49.1509627229952;-0.297355055809021;18.52;Zone 1
FR;14;14289;14700;FRESNE LA MERE;NT14G;14G;48.8933334350591;-0.118888996541498;Grentheville;14540;49.1509627229952;-0.297355055809021;31.48;Zone 2
FR;14;14290;14680;FRESNEY LE PUCEUX;NT14G;14G;49.063056945801;-0.368611007928852;Grentheville;14540;49.1509627229952;-0.297355055809021;11.07;Zone 1
FR;14;14291;14220;FRESNEY LE VIEUX;NT14G;14G;49.0047225952149;-0.385556012392043;Grentheville;14540;49.1509627229952;-0.297355055809021;17.49;Zone 1
FR;14;14292;14290;FRIARDEL;NT14G;14G;49.002220153809;0.392221987247472;Grentheville;14540;49.1509627229952;-0.297355055809021;53.03;Zone 3
FR;14;14293;14590;FUMICHON;NT14G;14G;49.1725006103518;0.374444007873537;Grentheville;14540;49.1509627229952;-0.297355055809021;49.06;Zone 3
FR;14;14294;14540;GARCELLES SECQUEVILLE;NT14G;14G;49.099445343018;-0.287499994039537;Grentheville;14540;49.1509627229952;-0.297355055809021;5.77;Zone 1
FR;14;14295;14170;GARNETOT;NT14G;14G;48.927484035946;0.048077727029;Grentheville;14540;49.1509627229952;-0.297355055809021;35.43;Zone 2
FR;14;14296;14380;LE GAST;NT50V;50V;48.795833587646;-1.07444405555731;Villedieu-les-Po̻les;50800;48.8424;-1.23952;13.18;Zone 1
FR;14;14297;14210;GAVRUS;NT14G;14G;49.1186103820802;-0.512221992015839;Grentheville;14540;49.1509627229952;-0.297355055809021;16.09;Zone 1
FR;14;14298;14230;GEFOSSE FONTENAY;NT50S;50S;49.356945037842;-1.09416699409482;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;35.36;Zone 2
FR;14;14299;14600;GENNEVILLE;NT14G;14G;49.368057250977;0.275833010673521;Grentheville;14540;49.1509627229952;-0.297355055809021;48.2;Zone 3
FR;14;14300;14430;GERROTS;NT14G;14G;49.1933326721192;-0.0061110001988711;Grentheville;14540;49.1509627229952;-0.297355055809021;21.75;Zone 2
FR;14;14301;14730;GIBERVILLE;NT14G;14G;49.1841659545903;-0.284444004297261;Grentheville;14540;49.1509627229952;-0.297355055809021;3.81;Zone 1
FR;14;14302;14950;GLANVILLE;NT14G;14G;49.2852783203129;0.0841670036315917;Grentheville;14540;49.1509627229952;-0.297355055809021;31.55;Zone 2
FR;14;14303;14100;GLOS;NT14G;14G;49.123611450195;0.280555993318561;Grentheville;14540;49.1509627229952;-0.297355055809021;42.28;Zone 3
FR;14;14304;14600;GONNEVILLE SUR HONFLEUR;NT14G;14G;49.3872222900387;0.240278005599979;Grentheville;14540;49.1509627229952;-0.297355055809021;47.13;Zone 3
FR;14;14305;14510;GONNEVILLE SUR MER;NT14G;14G;49.2813873291018;-0.0416669994592672;Grentheville;14540;49.1509627229952;-0.297355055809021;23.61;Zone 2
FR;14;14306;14810;GONNEVILLE EN AUGE;NT14G;14G;49.2597236633299;-0.192221999168401;Grentheville;14540;49.1509627229952;-0.297355055809021;14.32;Zone 1
FR;14;14307;14210;GOUPILLIERES;NT14G;14G;49.0325012207032;-0.480832993984218;Grentheville;14540;49.1509627229952;-0.297355055809021;18.79;Zone 1
FR;14;14308;14430;GOUSTRANVILLE;NT14G;14G;49.2188873291021;-0.100000001490118;Grentheville;14540;49.1509627229952;-0.297355055809021;16.25;Zone 1
FR;14;14309;14680;GOUVIX;NT14G;14G;49.0347213745118;-0.302222013473509;Grentheville;14540;49.1509627229952;-0.297355055809021;12.93;Zone 1
FR;14;14310;14190;GRAINVILLE LANGANNERIE;NT14G;14G;49.0116653442378;-0.270556002855302;Grentheville;14540;49.1509627229952;-0.297355055809021;15.61;Zone 1
FR;14;14311;14210;GRAINVILLE SUR ODON;NT14G;14G;49.1411094665528;-0.528611004352569;Grentheville;14540;49.1509627229952;-0.297355055809021;16.91;Zone 1
